ID,Summary,Severity,CVSS_Score,CVE_Aliases,CWE_IDs,Ecosystem,Package_Name,Version_Introduced,Version_Fixed,Published,Modified
GHSA-6mmv-f6c6-v6q8,Moodle vulnerable to Cross-site Scripting,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:N,CVE-2025-67850,CWE-79,Packagist,moodle/moodle,0,4.1.22,2026-02-03T12:30:28Z,2026-02-03T19:05:25Z
GHSA-6mq3-xmgp-pjm5,ZITADEL's truncated opaque tokens are still valid,MODERATE,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N,CVE-2026-27840,CWE-302,Go,github.com/zitadel/zitadel,4.0.0,4.11.0,2026-02-27T21:22:00Z,2026-02-27T21:22:00Z
GHSA-6p9p-q6wh-9j89,apko affected by unbounded resource consumption in expandapk.Split on attacker-controlled .apk streams ,MODERATE,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,CVE-2026-25122,CWE-400; CWE-770,Go,chainguard.dev/apko,0.14.8,1.1.0,2026-02-03T23:58:37Z,2026-02-04T21:55:51Z
GHSA-6qr9-g2xw-cw92,Dagu affected by unauthenticated RCE via inline DAG spec in default configuration,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,,CWE-306,Go,github.com/dagu-org/dagu,0,,2026-02-19T22:04:39Z,2026-02-20T21:44:24Z
GHSA-6v2j-vr4h-f632,`finch_cli_rust` was removed from crates.io for malicious code,CRITICAL,,,CWE-506,crates.io,finch_cli_rust,0,,2026-02-12T22:10:47Z,2026-02-12T22:10:47Z
GHSA-6v48-fcq6-ff23,Dagu: Path traversal in DAG creation allows arbitrary YAML file write outside DAGs directory,HIGH,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:P/VC:N/VI:H/VA:N/SC:N/SI:N/SA:N,CVE-2026-27598,CWE-22,Go,github.com/dagu-org/dagu,0,,2026-02-24T21:43:15Z,2026-02-27T20:40:23Z
GHSA-6vgw-5pg2-w6jp,pip Path Traversal vulnerability,LOW,CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:A/VC:N/VI:L/VA:N/SC:N/SI:N/SA:N,CVE-2026-1703,CWE-22,PyPI,pip,0,26.0,2026-02-02T15:30:34Z,2026-02-02T22:08:51Z
GHSA-6w5w-jx4x-vjvw,Microweber Cross-site Scripting vulnerability,LOW,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,CVE-2025-70792,CWE-79,Packagist,microweber/microweber,0,2.0.20,2026-02-05T18:30:32Z,2026-02-05T21:51:36Z
GHSA-6whj-7qmg-86qj,Khoj has an IDOR in Notion OAuth Flow that Enables Index Poisoning,MODERATE,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:L,CVE-2025-69207,CWE-639; CWE-862,PyPI,khoj,0,,2026-02-02T17:31:33Z,2026-02-03T16:09:54Z
GHSA-6xmx-xr9p-58p7,LibreNMS has a Stored XSS in Alert Rule,MODERATE,CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:U/C:L/I:L/A:L,CVE-2026-26989,CWE-79,Packagist,librenms/librenms,0,26.2.0,2026-02-18T22:30:32Z,2026-02-20T16:50:54Z
GHSA-6xw9-2p64-7622,MindsDB affected by a SSRF vulnerability,LOW,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,CVE-2026-2531,CWE-918,PyPI,MindsDB,0,,2026-02-16T06:31:29Z,2026-02-18T17:47:09Z
GHSA-72hf-fj62-w6j4,ImageMagick: Stack buffer overflow in FTXT reader via oversized integer field,HIGH,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:H/A:H,CVE-2026-25967,CWE-121,NuGet,Magick.NET-Q16-AnyCPU,0,14.10.3,2026-02-24T15:43:02Z,2026-02-24T15:43:02Z
GHSA-72hv-8253-57qq,jackson-core: Number Length Constraint Bypass in Async Parser Leads to Potential DoS Condition,HIGH,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:N/VI:N/VA:H/SC:N/SI:N/SA:N,,CWE-770,Maven,tools.jackson.core:jackson-core,3.0.0,3.1.0,2026-02-28T02:01:05Z,2026-03-03T16:59:14Z
GHSA-7355-pwx2-pm84,ImageMagick: Integer overflow or wraparound and incorrect conversion between numeric types in the internal SVG decoder,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,CVE-2026-25989,CWE-190; CWE-681,NuGet,Magick.NET-Q16-AnyCPU,0,14.10.3,2026-02-24T15:45:35Z,2026-02-24T15:45:35Z
GHSA-73f3-rqqf-2j54,Apache Syncope: Console XXE on Keymaster parameters,MODERATE,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:N/A:N,CVE-2026-23795,CWE-611,Maven,org.apache.syncope.client.idrepo:syncope-client-idrepo-console,3.0.0,3.0.16,2026-02-03T18:30:44Z,2026-02-03T19:53:38Z
GHSA-747p-wmpv-9c78,AWS CLI: cli_history database does not restrict file permissions on Unix systems,MODERATE,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:L,,CWE-276,PyPI,awscli,1.13.0,1.44.38,2026-02-27T15:50:32Z,2026-02-27T15:50:32Z
GHSA-74rh-c5rh-88vg,XWiki vulnerable to click-jacking through CSS injection in comments,MODERATE,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:P/VC:L/VI:L/VA:L/SC:N/SI:N/SA:N,CVE-2026-26000,CWE-1021,Maven,org.xwiki.platform:xwiki-platform-web,17.5.0,17.9.0,2026-02-12T15:54:19Z,2026-02-12T22:08:10Z
GHSA-74vm-8frp-7w68,EPyT-Flow vulnerable to unsafe JSON deserialization (__type__),CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H,CVE-2026-25632,CWE-502,PyPI,epyt-flow,0,0.16.1,2026-02-04T20:34:28Z,2026-02-06T21:43:49Z
GHSA-7587-4wv6-m68m,rPGP vulnerable to parser crash on crafted RSA secret key packets through CVE-2026-21895,HIGH,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:N/VI:N/VA:H/SC:N/SI:N/SA:N,,CWE-703,crates.io,pgp,0.16.0-alpha.0,0.19.0,2026-02-13T20:54:19Z,2026-02-13T20:54:19Z
GHSA-75g8-rv7v-32f7,n8n has Unauthenticated Expression Evaluation via Form Node,CRITICAL,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:C/C:H/I:H/A:H,CVE-2026-27493,CWE-94; CWE-95,npm,n8n,0,1.123.22,2026-02-25T21:21:36Z,2026-02-27T21:51:05Z
GHSA-76rv-2r9v-c5m6,zae-limiter: DynamoDB hot partition throttling enables per-entity Denial of Service,MODERATE,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:L,CVE-2026-27695,CWE-770,PyPI,zae-limiter,0,0.10.1,2026-02-25T22:31:10Z,2026-02-25T22:31:10Z
GHSA-7777-fhq9-592v,ZITADEL has potential SSRF via Actions,LOW,CVSS:4.0/AV:N/AC:L/AT:P/PR:H/UI:N/VC:L/VI:L/VA:N/SC:N/SI:N/SA:N,CVE-2026-27945,CWE-918,Go,github.com/zitadel/zitadel/v2,2.59.0,4.11.1,2026-02-27T21:33:54Z,2026-02-27T21:33:54Z
GHSA-782p-5fr5-7fj8,OpenClaw Affected by Remote Code Execution via System Prompt Injection in Slack Channel Descriptions,LOW,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:U/C:L/I:L/A:N,CVE-2026-24764,CWE-74; CWE-94,npm,openclaw,0,2026.2.3,2026-02-17T18:40:11Z,2026-02-19T21:14:23Z
GHSA-782x-jh29-9mf7,"ImageMagick: MSL image stack index may fail to refresh, leading to leaked images",MODERATE,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,CVE-2026-25988,CWE-401,NuGet,Magick.NET-Q16-AnyCPU,0,14.10.3,2026-02-24T15:45:13Z,2026-02-24T15:45:13Z
GHSA-78qv-3mpx-9cqq,NiceGUI vulnerable to XSS via Code Injection during client-side element function execution,MODERATE,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,CVE-2026-27156,CWE-79,PyPI,nicegui,0,3.8.0,2026-02-24T19:56:18Z,2026-03-06T19:51:35Z
GHSA-78wq-6gcv-w28r,Known affected by Account Takeover via Password Reset Token Leakage,CRITICAL,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVE-2026-26273,CWE-200; CWE-640,Packagist,idno/known,0,1.6.3,2026-02-13T22:49:27Z,2026-02-13T22:49:27Z
GHSA-7977-c43c-xpwj,OpenClaw is vulnerable to validation bypass through GNU long-option abbreviations in allowlist mode,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H,CVE-2026-28363,CWE-184,npm,openclaw,0,2026.2.23,2026-02-27T06:31:28Z,2026-02-28T02:17:24Z
GHSA-79q9-wc6p-cf92,LibreNMS has a Time-Based Blind SQL Injection in address-search.inc.php,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,CVE-2026-26990,CWE-89,Packagist,librenms/librenms,0,26.2.0,2026-02-18T22:31:37Z,2026-02-18T22:31:37Z
GHSA-7c4h-vh2m-743m,n8n Vulnerable to Command Injection in Community Package Installation,CRITICAL,CVSS:4.0/AV:N/AC:L/AT:N/PR:H/UI:N/VC:H/VI:H/VA:H/SC:H/SI:H/SA:H,CVE-2026-21893,CWE-20; CWE-78,npm,n8n,0.187.0,1.120.3,2026-02-04T17:49:38Z,2026-02-04T19:53:12Z
GHSA-7g56-fwxj-cm23,FUXA contains an Unrestricted File Upload vulnerability,HIGH,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N/E:U,CVE-2025-69981,CWE-306; CWE-434,npm,fuxa-server,0,,2026-02-03T18:30:47Z,2026-02-04T19:11:45Z
GHSA-7g5x-9c4v-4w5r,Keycloak REST Services has a WebAuthn Attestation Statement Verification Bypass,LOW,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:N/I:L/A:N,CVE-2025-12150,CWE-347,Maven,org.keycloak:keycloak-services,0,26.4.4,2026-02-27T09:30:29Z,2026-02-28T02:44:46Z
GHSA-7g9x-cp9g-92mr,Kargo has an Authorization Bypass Vulnerability in Batch Resource Creation API Endpoints,CRITICAL,CVSS:4.0/AV:N/AC:L/AT:N/PR:L/UI:N/VC:H/VI:H/VA:H/SC:H/SI:H/SA:H,CVE-2026-27112,CWE-863,Go,github.com/akuity/kargo,1.9.0-rc.1,1.9.3,2026-02-19T15:16:46Z,2026-02-23T22:21:26Z
GHSA-7gcc-r8m5-44qm,Koa has Host Header Injection via ctx.hostname,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,CVE-2026-27959,CWE-20; CWE-74,npm,koa,3.0.0,3.1.2,2026-02-26T22:42:57Z,2026-02-26T22:42:57Z
GHSA-7h2j-956f-4vf2,@isaacs/brace-expansion has Uncontrolled Resource Consumption,HIGH,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:N/VI:N/VA:H/SC:N/SI:N/SA:N,CVE-2026-25547,CWE-1333,npm,@isaacs/brace-expansion,0,5.0.1,2026-02-03T19:41:15Z,2026-02-05T00:36:54Z
GHSA-7jp5-298q-jg98,Vikunja: Stored XSS via Unsanitized SVG Attachment Upload Leads to Token Exposure,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:N,CVE-2026-27616,CWE-79,Go,code.vikunja.io/api,0,,2026-02-25T22:40:15Z,2026-02-27T21:52:14Z
GHSA-7jx5-9fjg-hp4m,OpenClaw ACP client has permission auto-approval bypass via untrusted tool metadata,MODERATE,CVSS:4.0/AV:N/AC:L/AT:P/PR:N/UI:P/VC:H/VI:L/VA:N/SC:L/SI:N/SA:N,,CWE-639; CWE-863,npm,openclaw,0,2026.2.23,2026-02-27T22:08:36Z,2026-02-27T22:08:36Z
GHSA-7jx7-3846-m7w7,Craft CMS Vulnerable to potential authenticated Remote Code Execution via malicious attached Behavior,HIGH,CVSS:4.0/AV:N/AC:L/AT:N/PR:H/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,CVE-2026-25498,CWE-470,Packagist,craftcms/cms,5.0.0-RC1,5.8.22,2026-02-09T20:36:43Z,2026-02-09T22:39:16Z
GHSA-7m29-f4hw-g2vx,uTLS has a fingerprint vulnerability from GREASE ECH mismatch for Chrome parrots,LOW,CVSS:4.0/AV:N/AC:H/AT:N/PR:N/UI:P/VC:L/VI:N/VA:N/SC:N/SI:N/SA:N,CVE-2026-27017,CWE-1240,Go,github.com/refraction-networking/utls,1.6.0,1.8.1,2026-02-18T22:33:18Z,2026-02-27T20:37:32Z
GHSA-7p94-766c-hgjp,NLTK has a Zip Slip Vulnerability,CRITICAL,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H,CVE-2025-14009,CWE-94,PyPI,nltk,0,3.9.3,2026-02-18T18:30:40Z,2026-02-25T20:23:08Z
GHSA-7ppg-37fh-vcr6,Milvus: Unauthenticated Access to Restful API on Metrics Port (9091) Leads to Critical System Compromise,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVE-2026-26190,CWE-1188; CWE-306; CWE-749,Go,github.com/milvus-io/milvus,0,2.5.27,2026-02-11T19:49:44Z,2026-02-13T17:17:11Z
GHSA-7pr4-wx9w-mqwr,Craft CMS Vulnerable to Stored XSS in Entry Types Name,LOW,CVSS:4.0/AV:N/AC:L/AT:N/PR:H/UI:P/VC:L/VI:L/VA:N/SC:N/SI:N/SA:N/E:P/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X,CVE-2026-25491,CWE-79,Packagist,craftcms/cms,5.0.0-RC1,5.8.22,2026-02-09T20:35:10Z,2026-02-09T22:38:18Z
GHSA-7q2j-c4q5-rm27,OpenClaw macOS deep link confirmation truncation can conceal executed agent message,HIGH,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:P/VC:N/VI:H/VA:N/SC:N/SI:N/SA:N,CVE-2026-26320,CWE-451,npm,openclaw,2026.2.6-0,2026.2.14,2026-02-17T21:41:40Z,2026-02-20T16:44:25Z
GHSA-7q64-3rg2-h9pf,Duplicate Advisory: Nest has a Fastify URL Encoding Middleware Bypass,HIGH,CVSS:4.0/AV:N/AC:L/AT:P/PR:N/UI:N/VC:N/VI:H/VA:N/SC:N/SI:N/SA:N/E:X/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X,,CWE-863,npm,@nestjs/platform-fastify,0,11.1.14,2026-02-27T18:31:06Z,2026-03-02T14:34:03Z
GHSA-7r86-cg39-jmmj,minimatch has ReDoS: matchOne() combinatorial backtracking via multiple non-adjacent GLOBSTAR segments,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,CVE-2026-27903,CWE-407,npm,minimatch,10.0.0,10.2.3,2026-02-26T22:10:18Z,2026-02-26T22:10:18Z
GHSA-7rcp-mxpq-72pj,OpenClaw Chutes manual OAuth state validation bypass can cause credential substitution,MODERATE,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:H/I:L/A:N,CVE-2026-28477,CWE-352,npm,openclaw,0,2026.2.14,2026-02-18T17:41:00Z,2026-03-06T01:04:48Z
GHSA-7v42-g35v-xrch,Improper Digest Verification in httpsig-hyper May Allow Message Integrity Bypass,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,CVE-2026-26275,CWE-354; CWE-697,crates.io,httpsig-hyper,0,0.0.23,2026-02-17T21:29:34Z,2026-02-20T16:44:04Z
GHSA-7vwx-582j-j332,OpenClaw MS Teams inbound attachment downloader leaks bearer tokens to allowlisted suffix domains,MODERATE,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:H/I:N/A:N,CVE-2026-28481,CWE-201,npm,openclaw,0,2026.2.1,2026-02-17T21:38:14Z,2026-03-06T01:02:00Z
GHSA-7x3h-rm86-3342,@nyariv/sandboxjs vulnerable to sandbox escape via TOCTOU bug on keys in property accesses,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H,CVE-2026-25641,CWE-367; CWE-74,npm,@nyariv/sandboxjs,0,0.8.29,2026-02-05T21:33:04Z,2026-02-06T21:42:58Z
GHSA-825q-w924-xhgx,n8n's Improper CSP Enforcement in Webhook Responses May Allow Stored XSS,HIGH,CVSS:4.0/AV:N/AC:L/AT:N/PR:L/UI:P/VC:H/VI:H/VA:N/SC:L/SI:L/SA:N,CVE-2026-25051,CWE-79,npm,n8n,1.123.0,1.123.2,2026-02-04T18:15:51Z,2026-02-04T19:53:21Z
GHSA-82fw-ch24-j34w,Lollms has an Improper Access Control vulnerability,HIGH,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:H,CVE-2026-1117,CWE-284,PyPI,lollms,0,2.1.0,2026-02-02T12:31:14Z,2026-02-02T21:56:51Z
GHSA-82g8-464f-2mv7,OpenClaw: Skill env override host env injection via applySkillConfigEnvOverrides (defense-in-depth),MODERATE,CVSS:4.0/AV:N/AC:L/AT:N/PR:H/UI:N/VC:N/VI:L/VA:N/SC:N/SI:N/SA:N,CVE-2026-4039,CWE-1341; CWE-15; CWE-94,npm,openclaw,0,2026.2.21,2026-02-27T21:36:17Z,2026-03-12T17:30:21Z
GHSA-8398-gmmx-564h,n8n has a Python sandbox escape,CRITICAL,CVSS:4.0/AV:N/AC:L/AT:N/PR:L/UI:N/VC:H/VI:H/VA:H/SC:H/SI:H/SA:H,CVE-2026-25115,CWE-693,npm,n8n,0,2.4.8,2026-02-04T19:42:03Z,2026-02-04T19:42:04Z
GHSA-83g3-92jg-28cx,Arbitrary File Read/Write via Hardlink Target Escape Through Symlink Chain in node-tar Extraction,HIGH,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:N,CVE-2026-26960,CWE-22,npm,tar,0,7.5.8,2026-02-18T00:57:13Z,2026-02-20T16:47:48Z
GHSA-83pf-v6qq-pwmr,Fickling has a detection bypass via stdlib network-protocol constructors,LOW,CVSS:4.0/AV:N/AC:H/AT:P/PR:N/UI:P/VC:L/VI:N/VA:N/SC:N/SI:N/SA:N,,CWE-184,PyPI,fickling,0,0.1.8,2026-02-20T18:24:46Z,2026-02-23T22:25:43Z
GHSA-8423-w5wx-h2r6,Pannellum has a XSS vulnerability in hot spot attributes,MODERATE,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:P/VC:N/VI:N/VA:N/SC:L/SI:L/SA:N,CVE-2026-27210,CWE-79,npm,pannellum,2.5.0,2.5.7,2026-02-19T20:44:48Z,2026-02-23T22:27:55Z
GHSA-8478-rmjg-mjj5,Craft Commerce has Stored XSS via Order Status Message with potential database exfiltration,MODERATE,CVSS:4.0/AV:N/AC:L/AT:N/PR:L/UI:P/VC:N/VI:N/VA:N/SC:H/SI:L/SA:N,CVE-2026-25483,CWE-79,Packagist,craftcms/commerce,5.0.0,5.5.2,2026-02-02T22:43:00Z,2026-02-03T21:39:59Z
GHSA-84fx-pwf3-7777,xcode-mcp-server vulnerable to Command Injection,LOW,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,CVE-2026-2178,CWE-74; CWE-77,npm,xcode-mcp-server,0,,2026-02-08T21:30:18Z,2026-03-06T23:36:02Z
GHSA-852m-cvvp-9p4w,Wasmtime WASI implementations are vulnerable to guest-controlled resource exhaustion,MODERATE,CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:P/VC:N/VI:N/VA:H/SC:N/SI:N/SA:L,CVE-2026-27204,CWE-400; CWE-770; CWE-774; CWE-789,crates.io,wasmtime,0,24.0.6,2026-02-24T20:47:08Z,2026-02-27T20:25:10Z
GHSA-85h6-5m3v-gx37,Jenkins has a stored XSS vulnerability in node offline cause description,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:H,CVE-2026-27099,CWE-79,Maven,org.jenkins-ci.main:jenkins-core,2.542,2.551,2026-02-18T15:31:27Z,2026-02-25T19:58:40Z
GHSA-86vq-ccwf-rm62,Umbraco.Engage.Forms Allows Unauthorized Access to Multiple API Endpoints,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,CVE-2026-27449,CWE-284; CWE-306; CWE-639,NuGet,Umbraco.Engage.Forms,16.0.0,16.2.1,2026-02-27T18:35:57Z,2026-03-19T16:13:28Z
GHSA-86x4-wp9f-wrr9,Antrea has invalid enforcement order for network policy rules caused by integer overflow,HIGH,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:L/SC:N/SI:N/SA:N/E:U,CVE-2026-25804,CWE-287; CWE-770,Go,antrea.io/antrea,0,2.3.2,2026-02-06T22:36:29Z,2026-02-07T00:33:42Z
GHSA-879p-475x-rqh2,Caddy is vulnerable to cross-origin config application via local admin API /load ,MODERATE,CVSS:4.0/AV:N/AC:L/AT:P/PR:N/UI:N/VC:N/VI:H/VA:N/SC:N/SI:N/SA:N/E:P,CVE-2026-27589,CWE-352,Go,github.com/caddyserver/caddy/v2,0,2.11.1,2026-02-24T20:37:35Z,2026-02-27T19:54:36Z
GHSA-87fh-rc96-6fr6,Unauthenticated Spree Commerce users can access all guest addresses,HIGH,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:N/VA:N/SC:N/SI:N/SA:N/E:P,CVE-2026-25758,CWE-284; CWE-639,RubyGems,spree_api,0,4.10.3,2026-02-05T21:19:30Z,2026-02-13T17:16:07Z
GHSA-87r5-mp6g-5w5j,jsonpath has Arbitrary Code Injection via Unsafe Evaluation of JSON Path Expressions,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,CVE-2026-1615,CWE-94,npm,jsonpath,0,1.3.0,2026-02-09T06:30:28Z,2026-03-19T16:17:26Z
GHSA-88qh-cphv-996c,FUXA Unauthenticated Remote Code Execution via Arbitrary File Write in Upload API,CRITICAL,CVSS:4.0/AV:N/AC:L/AT:P/PR:N/UI:N/VC:H/VI:H/VA:H/SC:H/SI:H/SA:H,CVE-2026-25895,CWE-22; CWE-306,npm,fuxa-server,0,1.2.10,2026-02-05T00:37:30Z,2026-02-10T02:57:44Z
GHSA-88qp-p4qg-rqm6,CPU exhaustion in SvelteKit remote form deserialization (experimental only),MODERATE,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:N/VI:N/VA:L/SC:N/SI:N/SA:N,,CWE-843,npm,@sveltejs/kit,2.49.0,2.52.2,2026-02-19T20:30:25Z,2026-02-19T20:30:26Z
GHSA-89p3-4642-cr2w,Traefik: TCP readTimeout bypass via STARTTLS on Postgres,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,CVE-2026-25949,CWE-400,Go,github.com/traefik/traefik/v3,0,3.6.8,2026-02-12T15:54:11Z,2026-02-12T22:08:02Z
GHSA-8fgc-7cc6-rx7x,webpack buildHttp: allowedUris allow-list bypass via URL userinfo (@) leading to build-time SSRF behavior,LOW,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:U/C:L/I:L/A:N,CVE-2025-68458,CWE-918,npm,webpack,5.49.0,5.104.1,2026-02-05T18:38:10Z,2026-02-06T14:39:29Z
GHSA-8g8j-r87h-p36x,Vitess users with backup storage access can gain unauthorized access to production deployment environments,HIGH,CVSS:4.0/AV:N/AC:L/AT:N/PR:H/UI:P/VC:H/VI:H/VA:L/SC:L/SI:L/SA:L,CVE-2026-27965,CWE-78,Go,vitess.io/vitess,0,,2026-02-26T22:50:37Z,2026-02-26T22:50:37Z
GHSA-8grv-jq2g-cfhw,amphp/http-server affected by HTTP/2 DDoS vulnerability,MODERATE,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,,CWE-400,Packagist,amphp/http-server,3.0.0-beta.1,3.4.4,2026-02-10T00:25:41Z,2026-02-10T00:25:41Z
GHSA-8h58-w33p-wq3g,rPGP affected by crash in message handling for deeply nested messages,HIGH,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:N/VI:N/VA:H/SC:N/SI:N/SA:N,,CWE-121,crates.io,pgp,0.16.0-alpha.0,0.19.0,2026-02-13T20:54:27Z,2026-02-13T20:54:27Z
GHSA-8hhx-xq9j-xwfj,funadmin exposes sensitive information via getMember function,MODERATE,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,CVE-2026-2894,CWE-200,Packagist,funadmin/funadmin,0,,2026-02-22T00:31:01Z,2026-02-26T15:31:24Z
GHSA-8jmm-3xwx-w974,Alist has Insecure TLS Config,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N,CVE-2026-25160,CWE-295,Go,github.com/alist-org/alist/v3,0,3.57.0,2026-02-04T18:41:26Z,2026-02-04T21:56:50Z
GHSA-8jpq-5h99-ff5r,OpenClaw has a local file disclosure via sendMediaFeishu in Feishu extension,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,CVE-2026-26321,CWE-22,npm,openclaw,0,2026.2.14,2026-02-17T21:41:52Z,2026-02-20T16:44:32Z
GHSA-8jr8-7hr4-vhfx,Craft CMS Vulnerable to SSRF in GraphQL Asset Mutation via HTTP Redirect,MODERATE,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:L/VI:L/VA:N/SC:N/SI:N/SA:N/E:X/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X,CVE-2026-25493,CWE-918,Packagist,craftcms/cms,5.0.0-RC1,5.8.22,2026-02-09T20:35:30Z,2026-02-09T22:38:33Z
GHSA-8jrv-wx83-w3xj,Moodle Inserts Sensitive Information Into Sent Data,MODERATE,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:N/A:N,CVE-2025-67857,CWE-201,Packagist,moodle/moodle,0,4.1.22,2026-02-03T12:30:29Z,2026-02-03T19:17:11Z
GHSA-8jvj-p28h-9gm7,ImageMagick: Policy bypass through path traversal allows reading restricted content despite secured policy,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:N/A:N,CVE-2026-25965,CWE-22,NuGet,Magick.NET-Q16-AnyCPU,0,14.10.3,2026-02-24T15:40:06Z,2026-02-24T15:40:06Z
